brand_name,generic_name,sku,unit,quantity,biologic_delivery
Pifeltro,doravirine,1846,mg,47,oral
Piqray,alpelisib,1847,mg,96,oral
Pivot_1.5_cal_Drink,medical_drink,1848,mg,77,oral
Plegridy_Injection,peginterferon_beta1a,1849,mg,20,oral
Plenvu,"polyethylene_glycol_3350,_sodium_ascorbate,_sodium_sulfate,_ascorbic_acid,_sodium_chloride_and_potassium_chloride",1850,mg,67,oral
Pluvicto,lutetium_LU_177_vipivotide_tetraxetan_injection,1851,mg,84,intravenous injection
Pneumovax_23,pneumococcal_vaccine_polyvalent,1852,mg,95,suppository
Polivy,polatuzumab_vedotin-piiq,1853,mg,18,oral
Pomalyst_capsule,pomalidomide,1854,mg,67,oral
Ponvory,ponesimod_tablets,1855,mg,28,oral
Portrazza,necitumumab,1856,mg,87,oral
Poteligeo,mogamulizumab-KPKC,1857,mg,97,oral
Praluent,alirocumab,1858,mg,4,oral
Pred_Forte_Ophthalmic_Suspension_1.0%,prednisolone_acetate,1859,mg,54,oral
Premarin,conjugated_estrogens,1860,mg,78,oral
Premarin_vaginal_cream,conjugated_estrogens,1861,mg,73,intravenous injection
Premphase,conjugated_estrogens/medroxyprogesterone_acetate_tablets,1862,mg,94,suppository
Prempro,conjugated_estrogens;_medroxyprogesterone_acetate,1863,mg,39,oral
Pretomanid,pretomanid,1864,mg,71,oral
Prevacid_SoluTab,lansoprazole,1865,mg,46,oral
Prevnar_13,pneumococcal_13-valent_conjugate_vaccine_[Diphtheria_CRM197_Protein],1866,mg,69,oral
Prevymis,letermovir,1867,mg,63,oral
Prezcobix_Tablets,darunavir/cobicistat,1868,mg,33,oral
Prezista,darunavir,1869,mg,28,oral
Prialt,ziconotide_infusion,1870,mg,92,oral
Priftin,rifapentine_tablets,1871,mg,37,intravenous injection
Pristiq,desvenlafaxine,1872,mg,95,suppository
Privigen_vial_10%,immune_globulin_intravenous_(human),1873,mg,26,oral
Procardia,nifedipine,1874,mg,55,oral
Procardia_XL,nifedipine_extended_release,1875,mg,28,oral
Proctofoam,hydrocortisone-pramoxine,1876,mg,88,oral
Procysbi,cysteamine_bitartrate_delayed-release_capsule,1877,mg,13,oral
Prodigy_Insulin_Syringes,Insulin_Syringes,1878,mg,93,oral
Prodigy_No_Coding_Blood_Glucose_Strips,blood_glucose_strips,1879,mg,44,oral
Prodigy_Preferred_Blood_Glucose_Monitor,blood_glucose_monitor,1880,mg,56,oral
Prodigy_Twist_Top_Lancets_28G,lancets,1881,mg,5,intravenous injection
Proglycem_oral_suspension,diazoxide,1882,mg,73,suppository
Prolastin_C,alpha1-proteinase_inhibitor_(human),1883,mg,51,oral
Prolia,denosumab,1884,mg,53,oral
Promacta,eltrombopag,1885,mg,96,oral
Promote,Promote,1886,mg,61,oral
Promote_with_Fiber,Promote_with_Fiber,1887,mg,82,oral
Propimex-1_Powder,Propimex-1_Powder,1888,mg,36,oral
Propimex-2_Powder,Propimex-2_Powder,1889,mg,58,oral
Protonix,pantoprazole_sodium,1890,mg,67,oral
Provenge,sipuleucel-t,1891,mg,46,intravenous injection
Provera,medroxyprogesterone_acetate,1892,mg,90,suppository
ProViMin_Powder,ProViMin_Powder,1893,mg,42,oral
Prozac,fluoxetine_HCL,1894,mg,89,oral
Prozac_Weekly,fluoxetine_HCL,1895,mg,20,oral
Pulmicort_Flexhaler,budesonide_inhalation_powder,1896,mg,26,oral
Pulmocare,Pulmocare,1897,mg,55,oral
Pulmozyme,dornase_alfa_recombinant_inhalation_solution,1898,mg,56,oral
PuraPly_AM_Wound_Dressing,wound_matrix,1899,mg,9,oral
PuraPly_Wound_Dressing,wound_matrix,1900,mg,96,oral
Pylera_Capsules,"bismuth_subcitrate_potassuim,_metronidazole,_tetracycline_HCI",1901,mg,78,intravenous injection
Pyrimethamine,pyrimethamine,1902,mg,40,suppository
Pyrukynd,mitapivat,1903,mg,69,oral
Qbrelis,lisinopril_oral_solution,1904,mg,0,oral
Qelbree_capsule,viloxazine,1905,mg,12,oral
Qinlock,ripretinib_tablet,1906,mg,38,oral
QNASL_Nasal_Aerosol,beclomethasone_dipropionate,1907,mg,30,oral
Qtern,dapagliflozin_and_saxagliptin,1908,mg,53,oral
Qulipta,atogepant,1909,mg,91,oral
Qutenza_Patch,capsaicin,1910,mg,97,oral
Quzyttir,cetirizine,1911,mg,36,intravenous injection
Qvar,beclomethasone_dipropionate_hfa,1912,mg,44,suppository
R-Gene_10_Injection,"10%_arginine_hydrochloride,_USP",1913,mg,22,oral
Radicava_iv,edaravone_iv,1914,mg,65,oral
Radicava_ORS,edaravone_oral_suspension,1915,mg,10,oral
Rapamune,sirolimus,1916,mg,13,oral
Rasuvo_injection,methotrexate_injection,1917,mg,63,oral
Ravicti_Liquid,glycerol_phenylbutyrate,1918,mg,27,oral
Rayaldee,calcifediol,1919,mg,92,oral
RCF_(Ross_Carbohydrate_Free),RCF_(Ross_Carbohydrate_Free),1920,mg,75,oral
Rebif_subcutaneous,interferon_beta-1a,1921,mg,2,intravenous injection
Rebinyn,coagulation_factor_IX_(recombinant)_glycopegylated,1922,mg,67,suppository
Reblozyl,luspatercept-aamt,1923,mg,91,oral
Recarbrio,imipenem_cilastatin_and_relebactam_injection,1924,mg,59,oral
Recombinate_rAHF,recominant,1925,mg,95,oral
Recombivax_Hb,Hepatitis_B_vaccine_(recombinant),1926,mg,77,oral
Recorlev,levoketoconazole,1927,mg,77,oral
Rectiv_ointment,nitroglycerin,1928,mg,59,oral
Regranex,becaplermin,1929,mg,95,oral
Relenza,zanamivir_for_inhalation,1930,mg,23,oral
Releuko,filgrastim-ayow,1931,mg,57,intravenous injection
Relistor_injection,methylnaltrexone_bromide,1932,mg,84,suppository
Relistor_tablets,methylnaltrexone_bromide,1933,mg,82,oral
Relizorb,immobilized_lipase_cartridge,1934,mg,12,oral
Relpax,eletriptan_HBr,1935,mg,2,oral
Relyvrio,sodium_phenylbutyrate_and_taurursodiol,1936,mg,77,oral
Remicade,infliximab,1937,mg,2,oral
Remodulin_injection,treprostinil,1938,mg,9,oral
Renflexis,infliximab-ABDA,1939,mg,26,oral
Renova,tretinoin_cream,1940,mg,75,oral
Repatha,evolocumab,1941,mg,42,intravenous injection
Restasis,cyclosporine,1942,mg,86,suppository
Retacrit,epoetin_alfa-epbx,1943,mg,27,oral
Retevmo,selpercatinib,1944,mg,81,oral
Retin-A_Cream,tretinoin,1945,mg,91,oral
Retin-A_Gel,tretinoin,1946,mg,13,oral
Retin-A_Micro,tretinoin,1947,mg,66,oral
Retisert,fluocinolone_acetonide_intravitreal_implant,1948,mg,44,oral
Retrovir,zidovudine,1949,mg,90,oral
Revcovi,elapegademase-lvlr,1950,mg,24,oral
Revlimid,lenalidomide,1951,mg,66,intravenous injection
Rexulti_tablet,brexpiprazole_tablet,1952,mg,21,suppository
Reyvow,lasmiditan,1953,mg,79,oral
Rezlidhia,olutasidenib,1954,mg,79,oral
Rezurock,belumosudil,1955,mg,55,oral
Riabni,infliximab-axxq_injection;_iv,1956,mg,44,oral
RiaSTAP,fibrinogen_concentrate_(human),1957,mg,69,oral
Ridaura,auranofin,1958,mg,78,oral
Rinvoq,upadacitinib_tablet,1959,mg,36,oral
Risperdal_Consta,risperidone,1960,mg,66,oral
Rituxan,rituximab,1961,mg,52,intravenous injection
Rituxan_Hycela,rituximab/hyaluronidase_human,1962,mg,14,suppository
Rixubis,coagulation_factor_IX_(recombinant),1963,mg,2,oral
Rolvedon,eflapegrastim-xnst,1964,mg,37,oral
Rowasa,mesalamine,1965,mg,51,oral
Rozerem,ramelteon,1966,mg,46,oral
Rozlytrek,entrectinib,1967,mg,80,oral
Rubraca,rucaparib,1968,mg,37,oral
Ruconest,C1esterase_inhibitor_(recombinant),1969,mg,11,oral
Rukobia,fostemsavir,1970,mg,4,oral
Rybelsus,semaglutide_tablet,1971,mg,98,intravenous injection
Rybrevant,amivantamab-vmjw,1972,mg,34,suppository
Rydapt,midostaurin_capsule,1973,mg,3,oral
Rylaze,asparaginase_erwinia_chrysanthemi_recombinant-rywn_injection,1974,mg,80,oral
Rytary_Capsule;_Extended_Release,carbidopa/levodopa,1975,mg,63,oral
Sabril_Powder_for_Oral_Solution,vigabatrin,1976,mg,95,oral
Sabril_tablet,vigabatrin,1977,mg,50,oral
"Samsca_Tablets_15mg,_30mg",tolvaptan,1978,mg,40,oral
Sancuso,Granisetron_Transdermal_System,1979,mg,35,oral
Sandostatin_LAR_Depot,octreotide_acetate,1980,mg,85,oral
Santyl,collagenase_ointment,1981,mg,95,intravenous injection
Saphnelo,anifrolumab-fnia,1982,mg,99,suppository
Saphris_sublingual_tablets,asenapine_maleate,1983,mg,63,oral
Sarclisa,isatuximab-irfc,1984,mg,58,oral
Savella,milnacipran_HCl_tablets,1985,mg,28,oral
Scemblix_tablet,asciminib_tablet,1986,mg,94,oral
Selzentry,maraviroc,1987,mg,48,oral
Serevent_Diskus_(Inhalation_Powder),salmeterol_xinafoate,1988,mg,77,oral
Serostim,somatropin,1989,mg,18,oral
Sevenfact,coagulation_factor_VIIa_(recombinant)-jnew,1990,mg,31,oral
SF_Rowasa,mesalamine,1991,mg,86,intravenous injection
Shingrix,"Zoster_Vaccine_Recombinant,_Adjuvanted",1992,mg,72,suppository
Signifor_Injection,Pasireotide,1993,mg,21,oral
Signifor_LAR_Injection,pasireotide,1994,mg,94,oral
Siklos,hydroxyurea,1995,mg,16,oral
Siliq,brodalumab,1996,mg,92,oral
Silsoft_Contact_Lenses,Silsoft_Contact_Lenses,1997,mg,64,oral
Similac_PM_60/40,baby_formula,1998,mg,39,oral
Simponi,golimumab,1999,mg,77,oral
Simponi_ARIA_Injection,golimumab,2000,mg,15,oral
Sirturo_Tablets,bedaquiline,2001,mg,26,intravenous injection
Skelaxin,metaxalone,2002,mg,34,suppository
Skyla,levonorgestrel-releasing_intrauterine_system,2003,mg,6,oral
Skyrizi,risankizumab-rzaa_injectable,2004,mg,41,oral
Skytrofa,lonapegsomatropin-tcgd_injection,2005,mg,25,oral
Soliqua,insulin_glargine,2006,mg,28,oral
Soliris,eculizumab,2007,mg,39,oral
Solodyn,minocycline_HCI,2008,mg,0,oral
Somatuline_Depot_Injection,lanreotide_acetate,2009,mg,19,oral
Somavert,pegvisomant,2010,mg,34,oral
Sonata,zaleplon,2011,mg,75,intravenous injection
Sotyktu,deucravacitinib,2012,mg,86,suppository
Sovaldi_Tablet,sofosbuvir,2013,mg,28,oral
Spiriva_HandiHaler,tiotropium_bromide_inhalation_powder,2014,mg,54,oral
Spiriva_Respimat_Spray,tiotropium_bromide,2015,mg,31,oral
Spravato,esketamine,2016,mg,73,oral
Sprycel,dasatinib,2017,mg,97,oral
Stelara,ustekinumab,2018,mg,2,oral
Stiolto_Respimat,tiotropium_bromide_and_olodaterol,2019,mg,80,oral
Stivarga,regorafenib,2020,mg,58,oral
Strattice,reconstructive_tissue_matrix,2021,mg,3,intravenous injection
Strattice_BPS,reconstructive_tissue_matrix,2022,mg,27,suppository
Strensiq_injection,asfotase_alfa_injection,2023,mg,51,oral
Stribild_tablet,elvitegravir/cobicistat/emtricitabine/tenofovir_disoproxil_fumarate,2024,mg,73,oral
Striverdi_Respimat_Spray,olodaterol,2025,mg,37,oral
Stromectol,Ivermectin,2026,mg,80,oral
Sucraid_Oral_Solution,sacrosidase,2027,mg,89,oral
Sunlenca,lenacapavir,2028,mg,90,oral
Supartz,sodium_hyaluronate,2029,mg,33,oral
Suplena,suplena,2030,mg,85,oral
Supprelin_LA,histrelin_acetate;_subcutaneous_implant,2031,mg,64,intravenous injection
Sustol,granisetron_injection;_extended_release,2032,mg,87,suppository
Susvimo,ranibizumab,2033,mg,76,oral
Sutent,sunitinib_malate,2034,mg,65,oral
Syfovre,pegcetacoplan,2035,mg,59,oral
Sylvant,siltuximab,2036,mg,36,oral
Symbicort,budesonide/formoterol_fumarate_dihydrate,2037,mg,52,oral
Symbyax,olanzapine_and_fluoxetine_hcl,2038,mg,88,oral
Symdeko_tablet,tezacaftor/ivacaftor,2039,mg,39,oral
Symlin,pramlintide_acetate,2040,mg,72,oral
Symmetrel,amantadine,2041,mg,17,intravenous injection
Symtuza,"darunavir,_cobicistat,_emtricitabine,_and_tenofovir_alafenamide",2042,mg,85,suppository
Synagis,palivizumab,2043,mg,58,oral
Synarel,nafarelin_acetate,2044,mg,96,oral
Synjardy,empagliflozin/metformin_hydrochloride,2045,mg,76,oral
Synjardy_XR,empagliflozin/metformin_HCl_Extended_Release,2046,mg,16,oral
Synribo,omacetaxine_mepesuccinate,2047,mg,63,oral
Synthroid_Tablets,"levothyroxine_sodium_tablets,_USP",2048,mg,33,oral
Synvisc,hyaluronic_acid_derivatives,2049,mg,70,oral
Synvisc-One_Injection,hylan_G-F_20,2050,mg,92,oral
Syprine_capsules,trientine_hcl,2051,mg,11,intravenous injection
Tabrecta,capmatinib,2052,mg,69,suppository
Tafinlar,dabrafenib,2053,mg,83,oral
Tagrisso,osimertinib,2054,mg,17,oral
Taltz,ixekizumab,2055,mg,83,oral
Talzenna,talazoparib,2056,mg,4,oral
Targretin,bexarotene,2057,mg,73,oral
Targretin_Gel_1%,bexarotene,2058,mg,18,oral
Tasigna,nilotinib,2059,mg,72,oral
Tasmar_tablets,talcapone,2060,mg,70,oral
Tavalisse,fostamatinib_disodium_hexahydrate,2061,mg,2,intravenous injection
Tavneos,avacopan,2062,mg,27,suppository
Tazverik,tazemetostat_tablet,2063,mg,90,oral
Tecartus,brexucabtagene_autoleucel,2064,mg,15,oral
Tecentriq,atezolizumab,2065,mg,65,oral
Teflaro,ceftaroline,2066,mg,89,oral
Tegretol_XR,carbamazepine_extended_release,2067,mg,6,oral
Tenivac,tetanus_and_diptheria_toxoids_absorbed,2068,mg,85,oral
Tepezza,teprotumumab-trbw,2069,mg,27,oral
Tepmetko,tepotinib,2070,mg,20,oral
Tessalon_Capsule,benzonatate,2071,mg,46,intravenous injection
Tetrix_Cream,tetrix,2072,mg,68,suppository
Tezspire,tezepelumab-ekko_injection;_subcutaneous,2073,mg,59,oral
Thalomid,thalidomide,2074,mg,4,oral
Thiola,tiopromin_tablet,2075,mg,12,oral
Thiola_EC,tiopronin_tablet;_delayed_release,2076,mg,93,oral
Thymoglobulin_Vial,Anti-thymocyte_Globulin_(Rabbit),2077,mg,28,oral
Thyrogen_injection,thyrotropin_alfa,2078,mg,68,oral
Tibsovo,ivosidenib_tablet,2079,mg,70,oral
Tikosyn,dofetilide,2080,mg,63,oral
Tirosint-SOL,levothyroxine_sodium,2081,mg,69,intravenous injection
Tivdak,tisotumab_vedotin-tftv,2082,mg,11,suppository
Tivicay_PD,dolutegravir,2083,mg,12,oral
Tivicay_tablet,dolutegravir,2084,mg,33,oral
TNKase,tenecteplase,2085,mg,24,oral
Tobi,tobramycin,2086,mg,28,oral
Toujeo,insulin_glargine_(rDNA_origin)_injection,2087,mg,96,oral
Toviaz,fesoterodine_fumarate,2088,mg,25,oral
Tracleer_tablets,bosentan,2089,mg,36,oral
Tradjenta,linagliptin,2090,mg,36,oral
Tranxene,clorazepate_dipotassium,2091,mg,75,intravenous injection
Trecator_Tablets,ethionamide,2092,mg,24,suppository
Trelegy_Ellipta,"fluticasone_furoate,_umeclidinium",2093,mg,53,oral
Tremfya,guselkumab,2094,mg,25,oral
Tresiba,insulin_degludec_injection,2095,mg,99,oral
Tretten_Injection,coagulation_factor_Xlll_A-Subunit_(rDNA),2096,mg,29,oral
Trijardy_XR,empagliflozin/linagliptin/metformin_HCl_extended_release,2097,mg,35,oral
Trikafta_tablet,elexacaftor/tezacaftor/ivacaftor,2098,mg,49,oral
Trintellix,vortioxetine,2099,mg,94,oral
Triumeq,abacavir/dolutegravir/lamivudine,2100,mg,14,oral
Triumeq_PD,"abacavir,_dolutegravir,_and_lamivudine",2101,mg,70,intravenous injection
Trizivir_(Tablets),"abacavir_sulfate,_lamivudine,_and_zidovudine)",2102,mg,80,suppository
Trokendi_XR_Capsule,topiramate,2103,mg,5,oral
Trudhesa,dihydroergotamine_mesylate,2104,mg,35,oral
Trulance,plecanatide,2105,mg,84,oral
Trulicity,dulaglutide,2106,mg,14,oral
Trumenba,Meningococcal_Group_B_Vaccine,2107,mg,22,oral
Truvada,tenofovir_disoproxil_/_emtricitabine,2108,mg,48,oral
Truxima,rituximab-abbs,2109,mg,93,oral
Tukysa,tucatinib_tablets,2110,mg,51,oral
Turalio_capsule,pexidartinib,2111,mg,79,intravenous injection
TwoCal,TwoCal_HN,2112,mg,23,suppository
Tybost,cobicistat,2113,mg,59,oral
Tykerb,lapatinib_tablets,2114,mg,62,oral
Tymlos,abaloparatide,2115,mg,24,oral
Tyrex-1_Powder,Tyrex-1_Powder,2116,mg,3,oral
Tyrex-2_Powder,Tyrex-2_Powder,2117,mg,79,oral
Tysabri_Vial,natalizumab,2118,mg,5,oral
Tyvaso_inhalation_solution,treprostinil,2119,mg,0,oral
Ubrelvy,ubrogepant,2120,mg,73,oral
Uceris_rectal_foam,budesonide,2121,mg,78,intravenous injection
Udenyca,pegfilgrastim-cbqv,2122,mg,15,suppository
Ultomiris,ravulizumab-cwvz_injection;_iv,2123,mg,43,oral
Uplizna,inebilizumab-cdon,2124,mg,64,oral
Uptravi,selexipag,2125,mg,40,oral
Vabysmo,faricimab-svoa,2126,mg,17,oral
Vagifem,estradiol_hemihydrate,2127,mg,97,oral
Valchlor,mechlorethamine_gel;_topical,2128,mg,64,oral
Valcyte,valganciclovir,2129,mg,0,oral
Valtoco,diazepam_nasal_spray,2130,mg,10,oral
Vaqta,"Hepatitis_A_vaccine,_inactivated",2131,mg,66,intravenous injection
Varivax,Varicella_Virus_vaccine_live,2132,mg,39,suppository
Varubi_tablet,rolapitant_tablet,2133,mg,98,oral
Vaxneuvance,Pneumococcal_15-valent_conjugate_vaccine,2134,mg,72,oral
Vectibix,panitumumab,2135,mg,69,oral
Velcade,bortezomib,2136,mg,89,oral
Veletri_Injection,epoprostenol,2137,mg,36,oral
Velphoro_Chewable_Tablets,sucroferric_oxyhydroxide,2138,mg,1,oral
Veltassa,patiromer,2139,mg,5,oral
Vemlidy,tenofovir_alafenamide,2140,mg,66,oral
Venclexta,venetoclax,2141,mg,73,intravenous injection
Venofer,iron_sucrose,2142,mg,20,suppository
Ventavis,iloprost,2143,mg,80,oral
Verkazia,cyclosporine_ophthalmic_emulsion,2144,mg,65,oral
Verquvo,vericiguat_tablet,2145,mg,58,oral
Verzenio,abemaciclib,2146,mg,2,oral
Vfend,voriconazole,2147,mg,11,oral
Viberzi,eluxadoline,2148,mg,81,oral
Victoza_injection,liraglutide_(rDNA)_injection,2149,mg,97,oral
Vidaza,azacitidine,2150,mg,1,oral
Viibryd_tablets,vilazodone,2151,mg,34,intravenous injection
Vijoice,alpelisib,2152,mg,60,suppository
Viltepso,viltolarsen,2153,mg,92,oral
Vimizim,elosulfase_alfa,2154,mg,52,oral
Vimpat_tablets,lacosamide,2155,mg,55,oral
Viokace_tablets,pancrelipase,2156,mg,63,oral
Viracept,nelfinavir_mesylate,2157,mg,91,oral
Vistaril,hydroxyzine_pamoate,2158,mg,87,oral
Vistogard,uridine_triacetate,2159,mg,34,oral
Visudyne,verteporfin_for_injection,2160,mg,20,oral
Vital_1.0,Vital_1.0,2161,mg,73,intravenous injection
Vital_1.5,Vital_1.5,2162,mg,6,suppository
Vital_AF_1.2_cal,Vital_AF_1.2_cal,2163,mg,48,oral
Vital_High_Protein,vital_high_protein,2164,mg,5,oral
Vital_Peptide_1.5_Cal,vital_peptide_1.5_cal,2165,mg,62,oral
Vitrakvi,larotrectinib,2166,mg,0,oral
Vivitrol,naltrexone_for_extended-release_injectable_suspension,2167,mg,92,oral
Vizimpro,dacomitinib,2168,mg,78,oral
Vonjo,pacritinib_capsule,2169,mg,89,oral
Vonvendi,von_Willebrand_factor_complex_human,2170,mg,9,oral
Vosevi,"sofosbuvir,_velpatasvir,_and_voxilaprevir",2171,mg,49,intravenous injection
Votrient,pazopanib,2172,mg,59,suppository
Voxzogo,vosoritide_injection,2173,mg,46,oral
Vraylar,cariprazine,2174,mg,53,oral
VTAMA,Tapinarof,2175,mg,8,oral
Vumerity,diroximel_fumarate,2176,mg,76,oral
Vyepti,eptinezumab-jjmr_injection,2177,mg,11,oral
Vyndamax,tafamidis,2178,mg,90,oral
Vyndaqel,tafamidis_meglumine,2179,mg,66,oral
Vyondys_53,golodirsen_injection,2180,mg,60,oral
Vyvanse,lisdexamfetamine_dimesylate_capsules,2181,mg,51,intravenous injection
Vyvgart,efgartigimod_alfa_injection,2182,mg,87,suppository
Vyxeos,daunorubicin/cytarabine,2183,mg,73,oral
Wakix,pitolisant,2184,mg,64,oral
Welireg,belzutifan,2185,mg,54,oral
Wixela,fluticasone_propionate-salmeterol,2186,mg,38,oral
Xalkori,crizotinib,2187,mg,52,oral
Xanax,alprazolam,2188,mg,75,oral
Xarelto,rivaroxaban_tablets,2189,mg,76,oral
Xatmep,methotrexate_solution,2190,mg,44,oral
Xcopri,cenobamate_tablets,2191,mg,16,intravenous injection
Xeljanz_oral,(tofacitinib,2192,mg,42,suppository
Xeljanz_tablet,tofacitinib_citrate,2193,mg,92,oral
Xeljanz_XR,tofacitnib,2194,mg,9,oral
Xeloda,capecitabine,2195,mg,95,oral
Xembify,immune_globulin_subcutaneous_human-klhw,2196,mg,77,oral
XEN_Sterile_Injector,XEN_sterile_injector,2197,mg,55,oral
Xenleta,lefamulin,2198,mg,49,oral
Xeomin_Injection,incobotulinumtoxinA,2199,mg,35,oral
Xermelo,telotristat_ethyl,2200,mg,30,oral
XGEVA,denosumab,2201,mg,43,intravenous injection
Xhance_nasal_spray,fluticasone_propionate_nasal_spray,2202,mg,34,suppository
Xiaflex_Injection,collagenase_clostridium_histolyticum,2203,mg,82,oral
Xifaxan,rifaximin,2204,mg,97,oral
Xigduo_XR,dapagliflozin/metformin,2205,mg,37,oral
Xiidra,lifitegrast_ophthalmic_solution),2206,mg,48,oral
Xipere,triamcinolone_acetonide_injectable_suspension,2207,mg,29,oral
Xofigo_injection,radium_Ra_223_dichloride,2208,mg,18,oral
Xospata,gilteritinib,2209,mg,64,oral
Xpovio,selinexor,2210,mg,58,oral
Xtandi,enzalutamide,2211,mg,27,intravenous injection
Xulane,ethinyl_estradiol-norelgestromin,2212,mg,39,suppository
Xultophy,insulin_degludec/liraglutide,2213,mg,13,oral
Xyntha,antihemophiliam_factor_(recombinant),2214,mg,80,oral
Xyrem,gammahydroxybutyrate,2215,mg,69,oral
Xywav,calcium-magnesium-potassium-sodium_oxybates_oral_solution,2216,mg,83,oral
Yervoy,ipilimumab,2217,mg,82,oral
Yescarta,axicabtagene_ciloleucel,2218,mg,5,oral
Yondelis,trabectedin,2219,mg,5,oral
Yonsa,abiraterone_acetate,2220,mg,6,oral
Yupelri,revefenacin,2221,mg,93,intravenous injection
Yutiq,fluocinolone_acetonide_intravitreal_implant,2222,mg,11,suppository
Zarontin,ethosuximide,2223,mg,7,oral
Zarxio,filgrastim-sndz,2224,mg,19,oral
Zejula,niraparib,2225,mg,55,oral
Zelapar,selegiline_HCI,2226,mg,78,oral
Zelboraf,vemurafenib,2227,mg,43,oral
Zemaira,Alpha1-Proteinase_Inhibitor_(Human),2228,mg,42,oral
Zenpep_capsules,pancrelipase,2229,mg,39,oral
Zepatier,elbasvir/grazoprevir,2230,mg,5,oral
Zeposia,ozanimod_capsule,2231,mg,4,intravenous injection
Zepzelca,lurbinectedin_injection,2232,mg,10,suppository
Zerbaxa_Injection,ceftolozane/tazobactam,2233,mg,18,oral
Ziagen,abacavir_sulfate,2234,mg,66,oral
Ziana_gel,"clindamycin_phosphate,_tretinoin",2235,mg,76,oral
Ziextenzo,pegfilgrastim-bmez,2236,mg,46,oral
Zilretta,triamcinolone_acetonide_extended_release,2237,mg,97,oral
Zinecard,dextrazoxane,2238,mg,27,oral
Zinplava,bezlotoxumab,2239,mg,35,oral
Zithromax,azithromycin,2240,mg,24,oral
Zmax,azithromycin_extended_release,2241,mg,86,intravenous injection
Zokinvy,lonafarnib,2242,mg,28,suppository
Zoladex,goserelin_acetate,2243,mg,86,oral
Zolinza,vorinostat,2244,mg,78,oral
Zonegran,zonisamide,2245,mg,1,oral
Zonisade,zonisamide_oral_suspension,2246,mg,76,oral
Zoryve_cream,rofumilast_cream,2247,mg,8,oral
Ztalmy,ganaxolone,2248,mg,65,oral
Zubsolv_Tablet;_Sublingual,buprenorphine/naloxone,2249,mg,3,oral
Zulresso,brexanolone_injection,2250,mg,52,oral
Zyclara,imiquimod,2251,mg,46,intravenous injection
Zydelig_Tablet,idelalisib,2252,mg,3,suppository
Zykadia,ceritinib,2253,mg,34,oral
Zynlonta,loncastuximab_tesirine-lpyl,2254,mg,56,oral
Zynrelef,bupivacaine/meloxicam_solution,2255,mg,99,oral
Zynteglo,betibeglogene_autotemcel_suspension;_iv_infusion,2256,mg,38,oral
Zyprexa,olanzapine,2257,mg,73,oral
Zyprexa_Zydis,olanzapine,2258,mg,6,oral
Zyvox,linezolid,1,mg,98,intravenous injection
